STATION,NAME,DATE,TMAX,TMIN,Avg Temp
USC00367977,"SELLERSVILLE, PA US",6/1/2020,71.8,42.6,59.1
USC00367978,"SELLERSVILLE, PA US",6/2/2020,70.7,52.9,62.8
USC00367979,"SELLERSVILLE, PA US",6/3/2020,84.1,60.3,71.1
USC00367980,"SELLERSVILLE, PA US",6/4/2020,87.2,62.4,75
USC00367981,"SELLERSVILLE, PA US",6/5/2020,81,68.4,72.8
USC00367982,"SELLERSVILLE, PA US",6/6/2020,87.4,69.4,77.1
USC00367983,"SELLERSVILLE, PA US",6/7/2020,77.7,60.8,69.4
USC00367984,"SELLERSVILLE, PA US",6/8/2020,78.6,53.9,67.3
USC00367985,"SELLERSVILLE, PA US",6/9/2020,87.1,56.1,73.7
USC00367986,"SELLERSVILLE, PA US",6/10/2020,90.7,67.4,79.7
USC00367987,"SELLERSVILLE, PA US",6/11/2020,82.9,71.7,77.4
USC00367988,"SELLERSVILLE, PA US",6/12/2020,83.1,63.6,74.4
USC00367989,"SELLERSVILLE, PA US",6/13/2020,73.7,56.6,65.9
USC00367990,"SELLERSVILLE, PA US",6/14/2020,74.7,50.6,63.2
USC00367991,"SELLERSVILLE, PA US",6/15/2020,76,52.9,64.9
USC00367992,"SELLERSVILLE, PA US",6/16/2020,77.2,53.3,66
USC00367993,"SELLERSVILLE, PA US",6/17/2020,77.9,55.8,67
USC00367994,"SELLERSVILLE, PA US",6/18/2020,79.9,63.5,70
USC00367995,"SELLERSVILLE, PA US",6/19/2020,83.1,63.3,72.6
USC00367996,"SELLERSVILLE, PA US",6/20/2020,83.9,63,72.2
USC00367997,"SELLERSVILLE, PA US",6/21/2020,85.8,64.2,74.3
USC00367998,"SELLERSVILLE, PA US",6/22/2020,88.4,66.5,78
USC00367999,"SELLERSVILLE, PA US",6/23/2020,89.4,68,78.4
USC00368000,"SELLERSVILLE, PA US",6/24/2020,82.3,69.8,76.7
USC00368001,"SELLERSVILLE, PA US",6/25/2020,82.9,63.1,74
USC00368002,"SELLERSVILLE, PA US",6/26/2020,85.1,62.3,73.4
USC00368003,"SELLERSVILLE, PA US",6/27/2020,86.3,62.7,73.4
USC00368004,"SELLERSVILLE, PA US",6/28/2020,88.4,69.1,77.8
USC00368005,"SELLERSVILLE, PA US",6/29/2020,89.1,69,77.7
USC00368006,"SELLERSVILLE, PA US",6/30/2020,81.4,63.9,71.7
USC00368007,"SELLERSVILLE, PA US",7/1/2020,82.6,65.1,73.3
USC00368008,"SELLERSVILLE, PA US",7/2/2020,92,65.2,78.9
USC00368009,"SELLERSVILLE, PA US",7/3/2020,92.5,73.2,81.6
USC00368010,"SELLERSVILLE, PA US",7/4/2020,87.6,70.3,77.6
USC00368011,"SELLERSVILLE, PA US",7/5/2020,94,71,82
USC00368012,"SELLERSVILLE, PA US",7/6/2020,91.7,67.5,75.4
USC00368013,"SELLERSVILLE, PA US",7/7/2020,86,65.6,75.8
USC00368014,"SELLERSVILLE, PA US",7/8/2020,87.5,72.8,77.6
USC00368015,"SELLERSVILLE, PA US",7/9/2020,89.7,71.1,79.6
USC00368016,"SELLERSVILLE, PA US",7/10/2020,75.8,72.4,74.1
USC00368017,"SELLERSVILLE, PA US",7/11/2020,85.2,70.3,78.3
USC00368018,"SELLERSVILLE, PA US",7/12/2020,88.1,68.5,78.7
USC00368019,"SELLERSVILLE, PA US",7/13/2020,85.6,67.4,75.7
USC00368020,"SELLERSVILLE, PA US",7/14/2020,86.3,64.2,75.2
USC00368021,"SELLERSVILLE, PA US",7/15/2020,85.2,65.9,75.5
USC00368022,"SELLERSVILLE, PA US",7/16/2020,80.5,66.2,72.9
USC00368023,"SELLERSVILLE, PA US",7/17/2020,88.2,69,77
USC00368024,"SELLERSVILLE, PA US",7/18/2020,91.4,67.6,79.8
USC00368025,"SELLERSVILLE, PA US",7/19/2020,93.5,69.4,82.3
USC00368026,"SELLERSVILLE, PA US",7/20/2020,94.4,79.4,85.8
USC00368027,"SELLERSVILLE, PA US",7/21/2020,93.2,70,82.1
USC00368028,"SELLERSVILLE, PA US",7/22/2020,91.4,72.1,78.8
USC00368029,"SELLERSVILLE, PA US",7/23/2020,88.1,71.4,78.5
USC00368030,"SELLERSVILLE, PA US",7/24/2020,81.9,73.3,77
USC00368031,"SELLERSVILLE, PA US",7/25/2020,87.5,70.3,78.4
USC00368032,"SELLERSVILLE, PA US",7/26/2020,91.5,73,82.1
USC00368033,"SELLERSVILLE, PA US",7/27/2020,92.8,69.4,82.5
USC00368034,"SELLERSVILLE, PA US",7/28/2020,90,75.1,83.2
USC00368035,"SELLERSVILLE, PA US",7/29/2020,90.2,68.7,80.4
USC00368036,"SELLERSVILLE, PA US",7/30/2020,92.5,69.5,81
USC00368037,"SELLERSVILLE, PA US",7/31/2020,83.1,70.4,74.8
USC00368038,"SELLERSVILLE, PA US",8/1/2020,88.4,66.2,78.1
USC00368039,"SELLERSVILLE, PA US",8/2/2020,91.5,74.9,81.9
USC00368040,"SELLERSVILLE, PA US",8/3/2020,87.6,73.3,79.4
USC00368041,"SELLERSVILLE, PA US",8/4/2020,80.4,70.3,74.3
USC00368042,"SELLERSVILLE, PA US",8/5/2020,83.8,69,76.2
USC00368043,"SELLERSVILLE, PA US",8/6/2020,80.1,66,72.2
USC00368044,"SELLERSVILLE, PA US",8/7/2020,77,67.9,71.4
USC00368045,"SELLERSVILLE, PA US",8/8/2020,82,67.2,74
USC00368046,"SELLERSVILLE, PA US",8/9/2020,86.9,69.4,77.9
USC00368047,"SELLERSVILLE, PA US",8/10/2020,91.3,71.3,81.2
USC00368048,"SELLERSVILLE, PA US",8/11/2020,88.9,74.7,80.9
USC00368049,"SELLERSVILLE, PA US",8/12/2020,88.9,74,79.8
USC00368050,"SELLERSVILLE, PA US",8/13/2020,79.3,72.5,75.7
USC00368051,"SELLERSVILLE, PA US",8/14/2020,84.6,70.6,76.8
USC00368052,"SELLERSVILLE, PA US",8/15/2020,82.7,66.4,73.5
USC00368053,"SELLERSVILLE, PA US",8/16/2020,72.1,65.1,68.2
USC00368054,"SELLERSVILLE, PA US",8/17/2020,82,59.4,69.6
USC00368055,"SELLERSVILLE, PA US",8/18/2020,82.6,62.2,72
USC00368056,"SELLERSVILLE, PA US",8/19/2020,80,64.8,70.3
USC00368057,"SELLERSVILLE, PA US",8/20/2020,80.2,58.2,69.2
USC00368058,"SELLERSVILLE, PA US",8/21/2020,84.8,61.5,73.2
USC00368059,"SELLERSVILLE, PA US",8/22/2020,88,71.1,78.4
USC00368060,"SELLERSVILLE, PA US",8/23/2020,83.1,68.2,75.3
USC00368061,"SELLERSVILLE, PA US",8/24/2020,88.3,68.1,77.2
USC00368062,"SELLERSVILLE, PA US",8/25/2020,88.3,70.6,79.2
USC00368063,"SELLERSVILLE, PA US",8/26/2020,79.9,64.3,72.4
USC00368064,"SELLERSVILLE, PA US",8/27/2020,91.9,65.6,78.4
USC00368065,"SELLERSVILLE, PA US",8/28/2020,85.7,69.5,75.2
USC00368066,"SELLERSVILLE, PA US",8/29/2020,82,70.6,74.8
USC00368067,"SELLERSVILLE, PA US",8/30/2020,77.9,61.9,69.8
USC00368068,"SELLERSVILLE, PA US",8/31/2020,73.9,58.9,65.7
USC00368069,"SELLERSVILLE, PA US",9/1/2020,75.9,64.9,70.5
USC00368070,"SELLERSVILLE, PA US",9/2/2020,81.3,69.8,75.4
USC00368071,"SELLERSVILLE, PA US",9/3/2020,82.8,71.7,76.3
USC00368072,"SELLERSVILLE, PA US",9/4/2020,84.6,65.3,74.9
USC00368073,"SELLERSVILLE, PA US",9/5/2020,78.2,54.9,68
USC00368074,"SELLERSVILLE, PA US",9/6/2020,82.1,56.2,69.7
USC00368075,"SELLERSVILLE, PA US",9/7/2020,80.8,58.5,70.3
USC00368076,"SELLERSVILLE, PA US",9/8/2020,83.4,59.1,71
USC00368077,"SELLERSVILLE, PA US",9/9/2020,81.1,66.4,73.4
USC00368078,"SELLERSVILLE, PA US",9/10/2020,81.3,71.7,75.2
USC00368079,"SELLERSVILLE, PA US",9/11/2020,77,68.1,72.9
USC00368080,"SELLERSVILLE, PA US",9/12/2020,73.3,57.5,64.9
USC00368081,"SELLERSVILLE, PA US",9/13/2020,78,55.6,67.2
USC00368082,"SELLERSVILLE, PA US",9/14/2020,74.1,59.2,68.6
USC00368083,"SELLERSVILLE, PA US",9/15/2020,65.5,46.9,55.7
USC00368084,"SELLERSVILLE, PA US",9/16/2020,70.9,45,57.6
USC00368085,"SELLERSVILLE, PA US",9/17/2020,74.1,54.8,64.2
USC00368086,"SELLERSVILLE, PA US",9/18/2020,70.6,55,63.5
USC00368087,"SELLERSVILLE, PA US",9/19/2020,63.6,42.2,52.7
USC00368088,"SELLERSVILLE, PA US",9/20/2020,64,39.6,50.8
USC00368089,"SELLERSVILLE, PA US",9/21/2020,65.8,39.4,51.4
USC00368090,"SELLERSVILLE, PA US",9/22/2020,73.2,40.1,55.7
USC00368091,"SELLERSVILLE, PA US",9/23/2020,81,51.1,64.7
USC00368092,"SELLERSVILLE, PA US",9/24/2020,73.6,53.1,62.5
USC00368093,"SELLERSVILLE, PA US",9/25/2020,75.9,53.3,64
USC00368094,"SELLERSVILLE, PA US",9/26/2020,73.7,58.4,65.6
USC00368095,"SELLERSVILLE, PA US",9/27/2020,77.5,66.2,70.3
USC00368096,"SELLERSVILLE, PA US",9/28/2020,79.7,67.5,71.9
USC00368097,"SELLERSVILLE, PA US",9/29/2020,76.1,64.8,69.4
USC00368098,"SELLERSVILLE, PA US",9/30/2020,69.3,55.9,62.1
USC00368099,"SELLERSVILLE, PA US",10/1/2020,66.7,54.6,61
USC00368100,"SELLERSVILLE, PA US",10/2/2020,66.5,49.2,57.5
USC00368101,"SELLERSVILLE, PA US",10/3/2020,64.8,44.5,53
USC00368102,"SELLERSVILLE, PA US",10/4/2020,66.4,40.4,53.7
USC00368103,"SELLERSVILLE, PA US",10/5/2020,66.9,47.1,56
USC00368104,"SELLERSVILLE, PA US",10/6/2020,69.2,43.9,56.9
USC00368105,"SELLERSVILLE, PA US",10/7/2020,78,51.5,64.6
USC00368106,"SELLERSVILLE, PA US",10/8/2020,64.7,45.1,56.7
USC00368107,"SELLERSVILLE, PA US",10/9/2020,71.5,42.1,56.1
USC00368108,"SELLERSVILLE, PA US",10/10/2020,71.5,54.2,61.5
USC00368109,"SELLERSVILLE, PA US",10/11/2020,65,57.2,61.9
USC00368110,"SELLERSVILLE, PA US",10/12/2020,57.3,50.8,53.2
USC00368111,"SELLERSVILLE, PA US",10/13/2020,62.3,53,57.3
USC00368112,"SELLERSVILLE, PA US",10/14/2020,69.5,43.9,55.7
USC00368113,"SELLERSVILLE, PA US",10/15/2020,74.4,49,61.4
USC00368114,"SELLERSVILLE, PA US",10/16/2020,62.9,50.4,55.8
USC00368115,"SELLERSVILLE, PA US",10/17/2020,59.8,38.7,48.7
USC00368116,"SELLERSVILLE, PA US",10/18/2020,64.6,33.4,49
USC00368117,"SELLERSVILLE, PA US",10/19/2020,67.6,47.2,57.1
USC00368118,"SELLERSVILLE, PA US",10/20/2020,71.7,54.5,61.5
USC00368119,"SELLERSVILLE, PA US",10/21/2020,70.3,56,61.9
USC00368120,"SELLERSVILLE, PA US",10/22/2020,71.2,59.4,64.1
USC00368121,"SELLERSVILLE, PA US",10/23/2020,69.7,60.9,64.2
USC00368122,"SELLERSVILLE, PA US",10/24/2020,70.7,47.9,61.1
USC00368123,"SELLERSVILLE, PA US",10/25/2020,49.7,40.9,45.3
USC00368124,"SELLERSVILLE, PA US",10/26/2020,58.1,45,53.3
USC00368125,"SELLERSVILLE, PA US",10/27/2020,58.8,51.8,55.7
USC00368126,"SELLERSVILLE, PA US",10/28/2020,56.7,50.7,54
USC00368127,"SELLERSVILLE, PA US",10/29/2020,53.7,47.2,50.6
USC00368128,"SELLERSVILLE, PA US",10/30/2020,47.2,37.8,43.4
USC00368129,"SELLERSVILLE, PA US",10/31/2020,46.1,29.3,37.8
USC00368130,"SELLERSVILLE, PA US",11/1/2020,53.2,36.1,46.3
USC00368131,"SELLERSVILLE, PA US",11/2/2020,46.1,36.9,40.4
USC00368132,"SELLERSVILLE, PA US",11/3/2020,56.4,37,45.8
USC00368133,"SELLERSVILLE, PA US",11/4/2020,65.7,32.5,48.5
USC00368134,"SELLERSVILLE, PA US",11/5/2020,68.4,39.1,52.2
USC00368135,"SELLERSVILLE, PA US",11/6/2020,72,44.5,55.4
USC00368136,"SELLERSVILLE, PA US",11/7/2020,74.2,43.1,56.5
USC00368137,"SELLERSVILLE, PA US",11/8/2020,77,41.2,57
USC00368138,"SELLERSVILLE, PA US",11/9/2020,75.1,42,58.3
USC00368139,"SELLERSVILLE, PA US",11/10/2020,75.2,46.5,60.4
USC00368140,"SELLERSVILLE, PA US",11/11/2020,68.9,59.6,64.7
USC00368141,"SELLERSVILLE, PA US",11/12/2020,65.8,46.8,54.5
USC00368142,"SELLERSVILLE, PA US",11/13/2020,53.4,44.1,46.9
USC00368143,"SELLERSVILLE, PA US",11/14/2020,52.5,33.5,44
USC00368144,"SELLERSVILLE, PA US",11/15/2020,62.4,32,47.9
USC00368145,"SELLERSVILLE, PA US",11/16/2020,54.2,37.4,47.5
USC00368146,"SELLERSVILLE, PA US",11/17/2020,48,32.2,39.2
USC00368147,"SELLERSVILLE, PA US",11/18/2020,37.5,24.5,32.6
USC00368148,"SELLERSVILLE, PA US",11/19/2020,46.9,22.3,35.5
USC00368149,"SELLERSVILLE, PA US",11/20/2020,64.8,37.1,49.6
USC00368150,"SELLERSVILLE, PA US",11/21/2020,62.5,43.3,52.4
USC00368151,"SELLERSVILLE, PA US",11/22/2020,51.9,43.3,47.4
USC00368152,"SELLERSVILLE, PA US",11/23/2020,57.1,41.5,50
USC00368153,"SELLERSVILLE, PA US",11/24/2020,48.3,31.5,40.4
USC00368154,"SELLERSVILLE, PA US",11/25/2020,53.9,39.1,46.5
USC00368155,"SELLERSVILLE, PA US",11/26/2020,64.3,47.7,56.2
USC00368156,"SELLERSVILLE, PA US",11/27/2020,57.8,42.8,50.2
USC00368157,"SELLERSVILLE, PA US",11/28/2020,54,38.8,47.8
USC00368158,"SELLERSVILLE, PA US",11/29/2020,54.3,31.7,42.2
USC00368159,"SELLERSVILLE, PA US",11/30/2020,63.4,41.8,54.1
USC00368160,"SELLERSVILLE, PA US",12/1/2020,51.7,35,42.2
USC00368161,"SELLERSVILLE, PA US",12/2/2020,42.4,33.7,37.2
USC00368162,"SELLERSVILLE, PA US",12/3/2020,48.2,28.8,39.1
USC00368163,"SELLERSVILLE, PA US",12/4/2020,47.8,39.2,43.1
USC00368164,"SELLERSVILLE, PA US",12/5/2020,44.3,38.6,42.1
USC00368165,"SELLERSVILLE, PA US",12/6/2020,40.3,30,36.3
USC00368166,"SELLERSVILLE, PA US",12/7/2020,38.3,25.2,31.1
USC00368167,"SELLERSVILLE, PA US",12/8/2020,39.8,29.5,33.3
USC00368168,"SELLERSVILLE, PA US",12/9/2020,36.3,30.5,33
USC00368169,"SELLERSVILLE, PA US",12/10/2020,48.8,31,39.7
USC00368170,"SELLERSVILLE, PA US",12/11/2020,55.4,27.2,39.7
USC00368171,"SELLERSVILLE, PA US",12/12/2020,55.6,34.4,44.7
USC00368172,"SELLERSVILLE, PA US",12/13/2020,59.8,40.1,48.7
USC00368173,"SELLERSVILLE, PA US",12/14/2020,41.7,33.8,37.1
USC00368174,"SELLERSVILLE, PA US",12/15/2020,36.9,28.1,32.2
USC00368175,"SELLERSVILLE, PA US",12/16/2020,29,24.2,26.1
USC00368176,"SELLERSVILLE, PA US",12/17/2020,36,23.4,28.9
USC00368177,"SELLERSVILLE, PA US",12/18/2020,34.6,20.8,26.8
USC00368178,"SELLERSVILLE, PA US",12/19/2020,30.9,13.4,22.9
USC00368179,"SELLERSVILLE, PA US",12/20/2020,40.3,24.8,32
USC00368180,"SELLERSVILLE, PA US",12/21/2020,40.5,33.9,36
USC00368181,"SELLERSVILLE, PA US",12/22/2020,43.3,34.9,39.3
USC00368182,"SELLERSVILLE, PA US",12/23/2020,43.4,28.2,37.4
USC00368183,"SELLERSVILLE, PA US",12/24/2020,60.8,35.8,50.9
USC00368184,"SELLERSVILLE, PA US",12/25/2020,63.8,24.9,42.9
USC00368185,"SELLERSVILLE, PA US",12/26/2020,29.5,21.5,24.9
USC00368186,"SELLERSVILLE, PA US",12/27/2020,36.4,19.6,27.6
USC00368187,"SELLERSVILLE, PA US",12/28/2020,51.7,28.5,39.3
USC00368188,"SELLERSVILLE, PA US",12/29/2020,38.3,23.2,34.1
USC00368189,"SELLERSVILLE, PA US",12/30/2020,41.4,23,32.8
USC00368190,"SELLERSVILLE, PA US",12/31/2020,46.8,32.7,40.6
USC00368191,"SELLERSVILLE, PA US",1/1/2021,36.9,24.7,31.8
USC00368192,"SELLERSVILLE, PA US",1/2/2021,50,35.6,41.1
USC00368193,"SELLERSVILLE, PA US",1/3/2021,35.9,30.6,34.1
USC00368194,"SELLERSVILLE, PA US",1/4/2021,41.9,34.3,37.7
USC00368195,"SELLERSVILLE, PA US",1/5/2021,39.6,35.9,37.6
USC00368196,"SELLERSVILLE, PA US",1/6/2021,39.9,35.4,37.5
USC00368197,"SELLERSVILLE, PA US",1/7/2021,42.8,29.7,35.2
USC00368198,"SELLERSVILLE, PA US",1/8/2021,36,25.4,30.5
USC00368199,"SELLERSVILLE, PA US",1/9/2021,41.2,24.1,33.2
USC00368200,"SELLERSVILLE, PA US",1/10/2021,45.1,29,35
USC00368201,"SELLERSVILLE, PA US",1/11/2021,37.6,22.6,29.2
USC00368202,"SELLERSVILLE, PA US",1/12/2021,41.8,21.9,31.1
USC00368203,"SELLERSVILLE, PA US",1/13/2021,43.1,27.6,34.2
USC00368204,"SELLERSVILLE, PA US",1/14/2021,49,27.8,36.8
USC00368205,"SELLERSVILLE, PA US",1/15/2021,47.4,31,40.1
USC00368206,"SELLERSVILLE, PA US",1/16/2021,46.3,35.8,41.9
USC00368207,"SELLERSVILLE, PA US",1/17/2021,43.6,33.1,38.4
USC00368208,"SELLERSVILLE, PA US",1/18/2021,44.1,33.7,38.2
USC00368209,"SELLERSVILLE, PA US",1/19/2021,42.2,29.6,35.3
USC00368210,"SELLERSVILLE, PA US",1/20/2021,38.5,25.9,33.5
USC00368211,"SELLERSVILLE, PA US",1/21/2021,44.5,20,31.8
USC00368212,"SELLERSVILLE, PA US",1/22/2021,44.6,35.5,38.8
USC00368213,"SELLERSVILLE, PA US",1/23/2021,34.9,25.5,29.5
USC00368214,"SELLERSVILLE, PA US",1/24/2021,34.1,21.5,27.6
USC00368215,"SELLERSVILLE, PA US",1/25/2021,35.8,24.6,30.6
USC00368216,"SELLERSVILLE, PA US",1/26/2021,33.2,31.8,32.5
USC00368217,"SELLERSVILLE, PA US",1/27/2021,37.3,30.2,33.6
USC00368218,"SELLERSVILLE, PA US",1/28/2021,32.3,21.3,27.6
USC00368219,"SELLERSVILLE, PA US",1/29/2021,26.4,18.6,22.2
USC00368220,"SELLERSVILLE, PA US",1/30/2021,33.8,18.6,24.8
USC00368221,"SELLERSVILLE, PA US",1/31/2021,25.7,20.4,23.5
USC00368222,"SELLERSVILLE, PA US",2/1/2021,31.6,21.7,27.8
USC00368223,"SELLERSVILLE, PA US",2/2/2021,35.1,29.1,32.2
USC00368224,"SELLERSVILLE, PA US",2/3/2021,36.4,28.6,31.7
USC00368225,"SELLERSVILLE, PA US",2/4/2021,42.3,28.3,33.9
USC00368226,"SELLERSVILLE, PA US",2/5/2021,47,30.8,39.2
USC00368227,"SELLERSVILLE, PA US",2/6/2021,43.1,26.8,35.8
USC00368228,"SELLERSVILLE, PA US",2/7/2021,34.4,26.7,31.6
USC00368229,"SELLERSVILLE, PA US",2/8/2021,28.7,14.4,21.4
USC00368230,"SELLERSVILLE, PA US",2/9/2021,34.7,16.2,26.5
USC00368231,"SELLERSVILLE, PA US",2/10/2021,33.6,17.8,26.9
USC00368232,"SELLERSVILLE, PA US",2/11/2021,31.4,26.2,28.4
USC00368233,"SELLERSVILLE, PA US",2/12/2021,28.2,19.3,24.5
USC00368234,"SELLERSVILLE, PA US",2/13/2021,27.4,24.4,26.5
USC00368235,"SELLERSVILLE, PA US",2/14/2021,36.2,23.6,29.8
USC00368236,"SELLERSVILLE, PA US",2/15/2021,35.6,31.5,33.1
USC00368237,"SELLERSVILLE, PA US",2/16/2021,46.2,28.9,37.7
USC00368238,"SELLERSVILLE, PA US",2/17/2021,30.3,21.9,25.7
USC00368239,"SELLERSVILLE, PA US",2/18/2021,27.1,22.5,25.2
USC00368240,"SELLERSVILLE, PA US",2/19/2021,31.6,25.6,29
USC00368241,"SELLERSVILLE, PA US",2/20/2021,32.3,22.5,28
USC00368242,"SELLERSVILLE, PA US",2/21/2021,34.4,17.7,26.2
USC00368243,"SELLERSVILLE, PA US",2/22/2021,34.7,25.9,31.4
USC00368244,"SELLERSVILLE, PA US",2/23/2021,46.5,31.8,39
USC00368245,"SELLERSVILLE, PA US",2/24/2021,54.1,32.4,44.4
USC00368246,"SELLERSVILLE, PA US",2/25/2021,48.2,33.7,42.1
USC00368247,"SELLERSVILLE, PA US",2/26/2021,44.2,29,38.1
USC00368248,"SELLERSVILLE, PA US",2/27/2021,46.1,32.9,39
USC00368249,"SELLERSVILLE, PA US",2/28/2021,40,35.4,38.1
USC00368250,"SELLERSVILLE, PA US",3/1/2021,46,33.4,40
USC00368251,"SELLERSVILLE, PA US",3/2/2021,34.6,21.8,28.7
USC00368252,"SELLERSVILLE, PA US",3/3/2021,51.8,24.7,38.1
USC00368253,"SELLERSVILLE, PA US",3/4/2021,43.8,29.8,36.8
USC00368254,"SELLERSVILLE, PA US",3/5/2021,37.1,20.8,29.6
USC00368255,"SELLERSVILLE, PA US",3/6/2021,35.6,29.6,32.8
USC00368256,"SELLERSVILLE, PA US",3/7/2021,40,23,32.2
USC00368257,"SELLERSVILLE, PA US",3/8/2021,44.5,20.6,32.7
USC00368258,"SELLERSVILLE, PA US",3/9/2021,63.4,35.7,48.9
USC00368259,"SELLERSVILLE, PA US",3/10/2021,63.9,32.1,47.4
USC00368260,"SELLERSVILLE, PA US",3/11/2021,73.1,39,55.5
USC00368261,"SELLERSVILLE, PA US",3/12/2021,67.2,54.2,59.9
USC00368262,"SELLERSVILLE, PA US",3/13/2021,52.2,32.8,41.6
USC00368263,"SELLERSVILLE, PA US",3/14/2021,55.4,34,44.5
USC00368264,"SELLERSVILLE, PA US",3/15/2021,40.4,24.8,32.1
USC00368265,"SELLERSVILLE, PA US",3/16/2021,37.7,30.1,33.6
USC00368266,"SELLERSVILLE, PA US",3/17/2021,45.8,33.8,39.7
USC00368267,"SELLERSVILLE, PA US",3/18/2021,45.7,43.1,44.3
USC00368268,"SELLERSVILLE, PA US",3/19/2021,47.1,34.7,40.2
USC00368269,"SELLERSVILLE, PA US",3/20/2021,58,28.7,42.1
USC00368270,"SELLERSVILLE, PA US",3/21/2021,62.5,28.5,46.4
USC00368271,"SELLERSVILLE, PA US",3/22/2021,61.9,30,46.9
USC00368272,"SELLERSVILLE, PA US",3/23/2021,66.3,35,50.8
USC00368273,"SELLERSVILLE, PA US",3/24/2021,55.4,46.9,51.2
USC00368274,"SELLERSVILLE, PA US",3/25/2021,61.8,51.5,56.6
USC00368275,"SELLERSVILLE, PA US",3/26/2021,80,55.3,65.1
USC00368276,"SELLERSVILLE, PA US",3/27/2021,68.4,43.9,57.2
USC00368277,"SELLERSVILLE, PA US",3/28/2021,65.2,50.5,55.4
USC00368278,"SELLERSVILLE, PA US",3/29/2021,54.3,40,46.8
USC00368279,"SELLERSVILLE, PA US",3/30/2021,63.7,31,48.5
USC00368280,"SELLERSVILLE, PA US",3/31/2021,62.8,47.2,55.7
USC00368281,"SELLERSVILLE, PA US",4/1/2021,57.5,35.3,43.7
USC00368282,"SELLERSVILLE, PA US",4/2/2021,42.3,26.5,34.2
USC00368283,"SELLERSVILLE, PA US",4/3/2021,51.9,25.3,38.9
USC00368284,"SELLERSVILLE, PA US",4/4/2021,66.1,41.8,53
USC00368285,"SELLERSVILLE, PA US",4/5/2021,68.3,42.7,55.8
USC00368286,"SELLERSVILLE, PA US",4/6/2021,70.7,41,57.1
USC00368287,"SELLERSVILLE, PA US",4/7/2021,70.9,48.1,57.3
USC00368288,"SELLERSVILLE, PA US",4/8/2021,69.8,42.4,56.9
USC00368289,"SELLERSVILLE, PA US",4/9/2021,57.4,47.1,53.1
USC00368290,"SELLERSVILLE, PA US",4/10/2021,69.2,50.8,57.9
USC00368291,"SELLERSVILLE, PA US",4/11/2021,61.1,49.3,56.6
USC00368292,"SELLERSVILLE, PA US",4/12/2021,48.6,45.7,47.3
USC00368293,"SELLERSVILLE, PA US",4/13/2021,65.1,44.7,52.9
USC00368294,"SELLERSVILLE, PA US",4/14/2021,65,45.2,55.4
USC00368295,"SELLERSVILLE, PA US",4/15/2021,60.4,47.4,54.7
USC00368296,"SELLERSVILLE, PA US",4/16/2021,49.3,38.4,45.3
USC00368297,"SELLERSVILLE, PA US",4/17/2021,54.7,42,48.7
USC00368298,"SELLERSVILLE, PA US",4/18/2021,61.7,46.4,52.9
USC00368299,"SELLERSVILLE, PA US",4/19/2021,62.9,39.4,52.5
USC00368300,"SELLERSVILLE, PA US",4/20/2021,73.1,43.5,59.2
USC00368301,"SELLERSVILLE, PA US",4/21/2021,65.6,38.7,53.1
USC00368302,"SELLERSVILLE, PA US",4/22/2021,47.5,32.4,40.5
USC00368303,"SELLERSVILLE, PA US",4/23/2021,62.3,35,49.4
USC00368304,"SELLERSVILLE, PA US",4/24/2021,67.1,41.4,56
USC00368305,"SELLERSVILLE, PA US",4/25/2021,64.5,47.5,55.2
USC00368306,"SELLERSVILLE, PA US",4/26/2021,60.9,39.5,50.2
USC00368307,"SELLERSVILLE, PA US",4/27/2021,75.6,41.4,57.7
USC00368308,"SELLERSVILLE, PA US",4/28/2021,85,50.1,70.5
USC00368309,"SELLERSVILLE, PA US",4/29/2021,76.6,63.5,69.9
USC00368310,"SELLERSVILLE, PA US",4/30/2021,69.5,48.2,60.2
USC00368311,"SELLERSVILLE, PA US",5/1/2021,65.2,42.4,52.9
USC00368312,"SELLERSVILLE, PA US",5/2/2021,84.2,54.7,68.3
USC00368313,"SELLERSVILLE, PA US",5/3/2021,68.4,54.8,61.9
USC00368314,"SELLERSVILLE, PA US",5/4/2021,80.5,54.1,65.4
USC00368315,"SELLERSVILLE, PA US",5/5/2021,70.1,54.6,59.6
USC00368316,"SELLERSVILLE, PA US",5/6/2021,64,46.6,55.2
USC00368317,"SELLERSVILLE, PA US",5/7/2021,63.8,42.7,54.1
USC00368318,"SELLERSVILLE, PA US",5/8/2021,55.8,46.7,50.5
USC00368319,"SELLERSVILLE, PA US",5/9/2021,55.6,40.9,47.3
USC00368320,"SELLERSVILLE, PA US",5/10/2021,60.2,46,52.2
USC00368321,"SELLERSVILLE, PA US",5/11/2021,63.8,43,53.8
USC00368322,"SELLERSVILLE, PA US",5/12/2021,68,42.3,55.1
USC00368323,"SELLERSVILLE, PA US",5/13/2021,69.6,40.3,57.2
USC00368324,"SELLERSVILLE, PA US",5/14/2021,73.6,42.9,59.8
USC00368325,"SELLERSVILLE, PA US",5/15/2021,76.4,43,60.6
USC00368326,"SELLERSVILLE, PA US",5/16/2021,71.6,48.9,61.1
USC00368327,"SELLERSVILLE, PA US",5/17/2021,75.1,45.4,62
USC00368328,"SELLERSVILLE, PA US",5/18/2021,80.5,49.1,66.4
USC00368329,"SELLERSVILLE, PA US",5/19/2021,87.8,54.8,72.5
USC00368330,"SELLERSVILLE, PA US",5/20/2021,81.8,57.8,69.2
